"riskFactor.kcd","disease.kcd","RR","pValue","pFdr","riskFactor.eng","disease.eng","age"
"L22","B01",14.1918490175982,0,0,"Diaper [napkin] dermatitis","Varicella[chickenpox]",NA
"L22","H50",5.74512236309719,0,0,"Diaper [napkin] dermatitis","Other strabismus",NA
"L22","J05",6.37391004770364,0,0,"Diaper [napkin] dermatitis","Acute obstructive laryngitis [croup] and epiglottitis",NA
"L22","N48",7.49135196069301,0,0,"Diaper [napkin] dermatitis","Other disorders of penis",NA
"L22","R56",4.90721370782752,2.10904820472171e-281,5.69189929490296e-276,"Diaper [napkin] dermatitis","Convulsions, NEC",NA
"L22","G03",7.12612107337842,6.47930035361112e-292,1.74863357943257e-286,"Diaper [napkin] dermatitis","Meningitis due to other and unspecified causes",NA
"L22","A87",8.12348805662998,1.65149520024992e-217,4.45705524643448e-212,"Diaper [napkin] dermatitis","Viral meningitis",NA
"L22","B09",9.91012545365383,0,0,"Diaper [napkin] dermatitis","Unspecified viral infection characterized by skin and mucous membrane lesions",NA
"L22","J12",6.45647036492933,2.59755942157951e-166,7.01029336695879e-161,"Diaper [napkin] dermatitis","Viral pneumonia, NEC",NA
"L22","I88",4.01299524080497,5.98970524483808e-183,1.6165016514769e-177,"Diaper [napkin] dermatitis","Nonspecific lymphadenitis",NA
"L22","B34",6.34387586718332,9.19821680893826e-230,2.48241475239626e-224,"Diaper [napkin] dermatitis","Viral infection of unspecified site",NA
"L22","R21",4.76653583413532,2.85632518360849e-159,7.70865040552258e-154,"Diaper [napkin] dermatitis","Rash and other nonspecific skin eruption",NA
"L22","L74",6.38034500641261,1.37801957731574e-207,3.71899923525971e-202,"Diaper [napkin] dermatitis","Eccrine sweat disorders",NA
"L22","B26",5.25795395931163,5.51464241490715e-143,1.48829169493514e-137,"Diaper [napkin] dermatitis","Mumps",NA
"L22","M92",4.76792738355075,1.42587004771772e-129,3.84813808478057e-124,"Diaper [napkin] dermatitis","Other juvenile osteochondrosis",NA
"L22","K00",5.88107919586502,3.55630974668973e-86,9.59776874436623e-81,"Diaper [napkin] dermatitis","Disorders of tooth development and eruption",NA
"L22","J16",4.18764101531737,1.51078980339296e-36,4.07731952139693e-31,"Diaper [napkin] dermatitis","Pneumonia due to other infectious organisms, NEC",NA
"K05","J10",4.29851576005672,4.83538324064147e-211,1.30497322898432e-205,"Gingivitis and periodontal diseases","Influenza due to identified seasonal influenza virus",11
"K05","K02",6.23991001518162,0,0,"Gingivitis and periodontal diseases","Dental caries",13
"K05","K04",8.59438212794811,0,0,"Gingivitis and periodontal diseases","Diseases of pulp and periapical tissues",12
"K05","K08",7.67905962237696,0,0,"Gingivitis and periodontal diseases","Other disorders of teeth and supporting  structures",13
"N31","R35",4.31081011176096,0,0,"Neuromuscular dysfunction of bladder, NEC","Polyuria",9
"N31","R32",4.73366974159143,1.8124682660025e-224,4.89148935628754e-219,"Neuromuscular dysfunction of bladder, NEC","Unspecified urinary incontinence",11
"N31","N32",4.67181194376008,0,0,"Neuromuscular dysfunction of bladder, NEC","Other disorders of bladder",9
"N31","G20",4.10972003238072,1.12819096893268e-76,3.04476178695552e-71,"Neuromuscular dysfunction of bladder, NEC","Parkinson’s disease",NA
"N31","N42",4.2188520659662,1.47766462394026e-94,3.98792128708998e-89,"Neuromuscular dysfunction of bladder, NEC","Other disorders of prostate",8
"N31","L89",4.33142978254712,4.96245066761051e-194,1.33926618617473e-188,"Neuromuscular dysfunction of bladder, NEC","Decubitus ulcer and pressure area",NA
"T16","B01",4.44822171350548,0,0,"Foreign body in ear","Varicella[chickenpox]",NA
"N10","N11",4.03926273125211,2.08487583298872e-66,5.62666289806996e-61,"Acute tubulo-interstitial nephritis","Chronic tubulo-interstitial nephritis",7
"G40","R56",7.26887573328331,0,0,"Epilepsy","Convulsions, NEC",4
"G40","I69",4.25077549455863,0,0,"Epilepsy","Sequelae of cerebrovascular disease",10
"G40","F20",5.79024081579355,7.9001574104635e-172,2.13209448193589e-166,"Epilepsy","Schizophrenia",9
"G40","G81",4.5466986573467,3.55874036983162e-187,9.60432851010158e-182,"Epilepsy","Hemiplegia",11
"G40","G20",4.8260056754344,1.07281220673941e-103,2.89530558354831e-98,"Epilepsy","Parkinson’s disease",12
"G40","F31",4.90328308626367,2.42915324842172e-187,6.55579878684053e-182,"Epilepsy","Bipolar affective disorder",7
"G40","L89",4.05576122385106,5.09365733399998e-159,1.37467624129991e-153,"Epilepsy","Decubitus ulcer and pressure area",10
"G40","I64",4.30799309239236,2.93242960783455e-91,7.91404102562389e-86,"Epilepsy","Stroke, not specified as haemorrhage or infarction",13
"H26","H25",4.32829181950919,0,0,"Other cataract","Senile cataract",8
"H26","I50",4.13909645060048,0,0,"Other cataract","Heart failure",8
"H26","E10",4.15468993783267,7.19867979776323e-227,1.94277970382034e-221,"Other cataract","Type 1 diabetes mellitus",8
"H26","I69",4.02557703942645,0,0,"Other cataract","Sequelae of cerebrovascular disease",NA
"H26","M80",5.04003638900467,0,0,"Other cataract","Osteoporosis with pathological fracture",NA
"H26","Z96",8.31320432298971,0,0,"Other cataract","Presence of other functional implants",9
"H26","G63",4.06649863185937,0,0,"Other cataract","Polyneuropathy in diseases classified elsewhere",NA
"H26","A41",4.13290353461069,6.86466112049053e-130,1.85263474319798e-124,"Other cataract","Other sepsis",NA
"H26","N18",5.66423923805446,4.65150713810672e-246,1.25534874643224e-240,"Other cataract","Chronic kidney disease",11
"H26","I12",4.72622349103745,4.13538896799429e-106,1.1160587746823e-100,"Other cataract","Hypertensive renal disease",11
"H26","I74",4.23888305322129,3.43696242021374e-152,9.27567417967284e-147,"Other cataract","Arterial embolism and thrombosis",NA
"H26","D63",4.51632195198628,6.73559939237589e-111,1.81780356401441e-105,"Other cataract","Anaemia in chronic diseases classified elsewhere",9
"H26","H27",13.9889569830396,0,0,"Other cataract","Other disorders of lens",8
"H26","H33",4.73036252879236,6.5225669648932e-126,1.76031037248538e-120,"Other cataract","Retinal detachments and breaks",9
"H26","S72",5.48481662981292,7.40745643992444e-194,1.99912434400681e-188,"Other cataract","Fracture of femur",NA
"H26","H44",4.90018041312111,6.03619507793614e-141,1.62904832763341e-135,"Other cataract","Disorders of globe",9
"H26","H34",4.24708381844765,1.58362532215513e-87,4.27388801943227e-82,"Other cataract","Retinal vascular occlusions",NA
"H26","G20",4.74586763203008,5.5247872757641e-98,1.49102958998321e-92,"Other cataract","Parkinson’s disease",NA
"H26","E12",4.21602998312076,9.78003107005858e-23,2.63943478518741e-17,"Other cataract","Malnutrition-related diabetes mellitus",NA
"H26","L89",5.40908465624308,5.14875015575477e-298,1.3895446920351e-292,"Other cataract","Decubitus ulcer and pressure area",NA
"H36","I20",4.09959935881848,0,0,"Retinal disorders in diseases classified elsewhere","Angina pectoris",7
"H36","E14",5.53839307069396,0,0,"Retinal disorders in diseases classified elsewhere","Unspecified diabetes mellitus",9
"H36","H25",4.8543455354247,0,0,"Retinal disorders in diseases classified elsewhere","Senile cataract",9
"H36","I11",4.66675745750054,0,0,"Retinal disorders in diseases classified elsewhere","Hypertensive heart disease",9
"H36","I63",5.13953737645134,0,0,"Retinal disorders in diseases classified elsewhere","Cerebral infarction",8
"H36","I25",5.85372224355628,0,0,"Retinal disorders in diseases classified elsewhere","Chronic ischaemic heart disease",10
"H36","E87",4.04631394927647,0,0,"Retinal disorders in diseases classified elsewhere","Other disorders of fluid, electrolyte and acid-base balance",5
"H36","I50",5.15705784594545,0,0,"Retinal disorders in diseases classified elsewhere","Heart failure",NA
"H36","H26",6.28877566531011,0,0,"Retinal disorders in diseases classified elsewhere","Other cataract",9
"H36","E10",14.5727497132787,0,0,"Retinal disorders in diseases classified elsewhere","Type 1 diabetes mellitus",12
"H36","I70",5.56595893687449,0,0,"Retinal disorders in diseases classified elsewhere","Atherosclerosis",9
"H36","I69",5.51520138928091,0,0,"Retinal disorders in diseases classified elsewhere","Sequelae of cerebrovascular disease",9
"H36","I48",4.17586668151089,7.65928066253412e-219,2.06708666520471e-213,"Retinal disorders in diseases classified elsewhere","Atrial fibrillation and flutter",NA
"H36","I21",5.06919544488784,0,0,"Retinal disorders in diseases classified elsewhere","Acute myocardial infarction",NA
"H36","Z96",5.97629001500152,0,0,"Retinal disorders in diseases classified elsewhere","Presence of other functional implants",9
"H36","G63",12.7512485560947,0,0,"Retinal disorders in diseases classified elsewhere","Polyneuropathy in diseases classified elsewhere",13
"H36","I13",5.17885711928821,1.21040655112859e-155,3.26664520018583e-150,"Retinal disorders in diseases classified elsewhere","Hypertensive heart and renal disease",10
"H36","G62",4.18239937931436,1.34462898385722e-246,3.62888470163386e-241,"Retinal disorders in diseases classified elsewhere","Other polyneuropathies",NA
"H36","R81",4.41112561115995,0,0,"Retinal disorders in diseases classified elsewhere","Glycosuria",17
"H36","G81",5.56897676309346,1.81180867493575e-294,4.88970925191659e-289,"Retinal disorders in diseases classified elsewhere","Hemiplegia",NA
"H36","E13",10.1280961225714,0,0,"Retinal disorders in diseases classified elsewhere","Other specified diabetes mellitus",10
"H36","I15",6.88511764788596,3.62279349775035e-273,9.77719509172865e-268,"Retinal disorders in diseases classified elsewhere","Secondary hypertension",11
"H36","E83",5.02850376576975,0,0,"Retinal disorders in diseases classified elsewhere","Disorders of mineral metabolism",11
"H36","A41",5.8434500470275,4.34785152799501e-273,1.17339817037529e-267,"Retinal disorders in diseases classified elsewhere","Other sepsis",12
"H36","N18",13.5664785507015,0,0,"Retinal disorders in diseases classified elsewhere","Chronic kidney disease",11
"H36","J90",5.21241645862456,3.45136320726826e-272,9.31453902377558e-267,"Retinal disorders in diseases classified elsewhere","Pleural effusion, NEC",10
"H36","I12",10.9439498935173,0,0,"Retinal disorders in diseases classified elsewhere","Hypertensive renal disease",13
"H36","I74",7.62899223225061,0,0,"Retinal disorders in diseases classified elsewhere","Arterial embolism and thrombosis",11
"H36","D63",9.69424495823564,0,0,"Retinal disorders in diseases classified elsewhere","Anaemia in chronic diseases classified elsewhere",11
"H36","N08",14.023844633449,0,0,"Retinal disorders in diseases classified elsewhere","Glomerular disorders in diseases classified elsewhere",12
"H36","R18",4.31979483526549,2.23973692631525e-93,6.04460201673961e-88,"Retinal disorders in diseases classified elsewhere","Ascites",NA
"H36","I24",4.54703805212115,3.26428074379626e-117,8.80964087135735e-112,"Retinal disorders in diseases classified elsewhere","Other acute ischaemic heart diseases",10
"H36","H27",7.11611267086274,2.65491054451129e-177,7.16507257752707e-172,"Retinal disorders in diseases classified elsewhere","Other disorders of lens",11
"H36","H33",6.07365440641598,1.78268064946702e-209,4.8110985367816e-204,"Retinal disorders in diseases classified elsewhere","Retinal detachments and breaks",10
"H36","E44",4.97881389275353,9.09014093104718e-168,2.45324723447101e-162,"Retinal disorders in diseases classified elsewhere","Protein-energy malnutrition of moderate and mild degree",NA
"H36","S72",5.40806251538758,1.22707082989409e-184,3.31161875571816e-179,"Retinal disorders in diseases classified elsewhere","Fracture of femur",NA
"H36","H44",4.70409056818801,1.09544620250784e-127,2.95639021132816e-122,"Retinal disorders in diseases classified elsewhere","Disorders of globe",9
"H36","I95",4.37773912450132,1.66859540758778e-120,4.5032052859979e-115,"Retinal disorders in diseases classified elsewhere","Hypotension",10
"H36","H34",7.69808642376448,1.00866504927283e-290,2.72218523497751e-285,"Retinal disorders in diseases classified elsewhere","Retinal vascular occlusions",11
"H36","G20",5.82219614479442,5.2593659203289e-148,1.41939767457836e-142,"Retinal disorders in diseases classified elsewhere","Parkinson’s disease",NA
"H36","E12",10.3970635793636,8.90763706418059e-123,2.40399309088106e-117,"Retinal disorders in diseases classified elsewhere","Malnutrition-related diabetes mellitus",13
"H36","N17",6.3159611303356,0,0,"Retinal disorders in diseases classified elsewhere","Acute renal failure",12
"H36","E88",4.32639572480357,1.36836351150424e-122,3.69293944484765e-117,"Retinal disorders in diseases classified elsewhere","Other metabolic disorders",NA
"H36","E46",4.81424164744588,8.77788613488318e-116,2.36897591008227e-110,"Retinal disorders in diseases classified elsewhere","Unspecified protein-energy malnutrition",NA
"H36","L89",7.45504562533548,0,0,"Retinal disorders in diseases classified elsewhere","Decubitus ulcer and pressure area",11
"H36","I64",6.29859359444355,2.81613417185567e-193,7.60018290300407e-188,"Retinal disorders in diseases classified elsewhere","Stroke, not specified as haemorrhage or infarction",10
"S22","S32",4.46688834014792,0,0,"Fracture of rib(s), sternum and thoracic spine","Fracture of lumbar spine and pelvis",NA
"S22","M80",4.95752483018051,8.77411645210877e-305,2.36795854809512e-299,"Fracture of rib(s), sternum and thoracic spine","Osteoporosis with pathological fracture",NA
"S22","S72",5.15229795124166,5.63919882390181e-165,1.52190697859462e-159,"Fracture of rib(s), sternum and thoracic spine","Fracture of femur",12
"S22","L89",4.34130350361316,4.93242850735349e-178,1.33116380556456e-172,"Fracture of rib(s), sternum and thoracic spine","Decubitus ulcer and pressure area",NA
"D25","N95",6.30579246718754,0,0,"Leiomyoma of uterus","Menopausal and other perimenopausal disorders",NA
"D25","N64",4.09131881863067,0,0,"Leiomyoma of uterus","Other disorders of breast",NA
"D25","N60",5.13521793412728,0,0,"Leiomyoma of uterus","Benign mammary dysplasia",NA
"D25","D24",4.69403154469703,0,0,"Leiomyoma of uterus","Benign neoplasm of breast",NA
"D25","N80",6.34655052417166,0,0,"Leiomyoma of uterus","Endometriosis",NA
"D25","D27",4.11305649206821,2.98126426902276e-188,8.04583600923861e-183,"Leiomyoma of uterus","Benign neoplasm of ovary",NA
"D25","N63",4.65224807523212,3.10481701803364e-256,8.37928016826918e-251,"Leiomyoma of uterus","Unspecified lump in breast",NA
"D25","D34",4.10066994461666,0,0,"Leiomyoma of uterus","Benign neoplasm of thyroid gland",NA
"D25","C50",4.42261763348207,2.26598274875839e-53,6.11543424234913e-48,"Leiomyoma of uterus","Malignant neoplasm of breast(C50)",NA
"M43","M80",4.76423933172517,3.81358816885461e-284,1.02921117501048e-278,"Other deforming dorsopathies","Osteoporosis with pathological fracture",NA
"M43","H27",4.26119591272446,3.99724844580417e-60,1.07877741055363e-54,"Other deforming dorsopathies","Other disorders of lens",NA
"M43","M49",4.03379688650279,1.07730556637542e-97,2.90743226253397e-92,"Other deforming dorsopathies","Spondylopathies in diseases classified elsewhere",11
"A16","J47",4.71598985072688,5.6279776817078e-267,1.5188786167393e-261,"Respiratory tuberculosis, not confirmed bacteriologically or histologically","Bronchiectasis",9
"A16","A15",6.67435435196048,0,0,"Respiratory tuberculosis, not confirmed bacteriologically or histologically","Respiratory tuberculosis, bacteriologically and histologically confirmed",9
"A16","C34",4.53089160818962,3.66127512778675e-138,9.88104931487089e-133,"Respiratory tuberculosis, not confirmed bacteriologically or histologically","Malignant neoplasm of bronchus and lung",9
"A16","J43",5.62502519275714,1.32362160155309e-192,3.57218997827147e-187,"Respiratory tuberculosis, not confirmed bacteriologically or histologically","Emphysema",10
"A16","B90",14.1270694844298,0,0,"Respiratory tuberculosis, not confirmed bacteriologically or histologically","Sequelae of tuberculosis",9
"E10","E11",4.19927210214997,0,0,"Type 1 diabetes mellitus","Type 2 diabetes mellitus",8
